6.063033969544483481e-01 6.076773751597450701e-01 6.077886266012807459e-01 6.066434832357611162e-01 6.042323199861280303e-01 6.005270811009315590e-01 5.954844752371625249e-01 5.890439389821147120e-01 5.811243716231129230e-01 5.716272448004076079e-01 5.604305190040591578e-01 5.473889356287300334e-01 5.323325114554613435e-01 5.150635254358514326e-01 4.953573441024159973e-01 4.729610152862454009e-01 4.475978411066491858e-01 4.189748062234466830e-01 3.867971095635772127e-01 3.507952549031284062e-01 3.107709736180228055e-01 2.666745685300876412e-01 2.187386354794249310e-01 1.677234444947063585e-01 1.154029009382623594e-01 6.552763490732557705e-02 2.509645681584747948e-02 0.000000000000000000e+00 5.100026168144502353e-02 1.026002691671572681e-01 1.539823598521257719e-01 2.039121796299031841e-01 2.514129434391784157e-01 2.958263881930359163e-01 3.367652743082784061e-01 3.740620623521194177e-01 4.077178919854990702e-01 4.378532375017809009e-01 4.646643594874386163e-01 4.883878950217390713e-01 5.092742197625648171e-01 5.275693885914780612e-01 5.435043842595550512e-01 5.572894271105950370e-01 5.691112182770614591e-01 5.791319757196660145e-01 5.874898868851612388e-01 5.943005229958591151e-01 5.996584552602587381e-01 6.036385013404689248e-01
5.725147797566836338e-01 5.739000124502553479e-01 5.739835195527207556e-01 5.727710135339627584e-01 5.702512734528071281e-01 5.663975662848417247e-01 5.611697141678109180e-01 5.545090656790708783e-01 5.463419309561445836e-01 5.365766812240144734e-01 5.251023514039394602e-01 5.117892484584749546e-01 4.964863430415697998e-01 4.790230729237748286e-01 4.592081138569198417e-01 4.368324921132892835e-01 4.116735866552965750e-01 3.835027716775349371e-01 3.520979767502604996e-01 3.172613653868014971e-01 2.788451786689655210e-01 2.367846210984378696e-01 1.911403052981306971e-01 1.421714380991399851e-01 9.059987333523471242e-02 3.903180854402169692e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.232572751293348978e-02 9.939050993818669688e-02 1.449768593652716597e-01 1.893428874500568126e-01 2.319836531590198092e-01 2.723561485262907533e-01 3.100559237857494765e-01 3.448423853215630275e-01 3.766190747670710159e-01 4.054009582812970192e-01 4.312813483800668202e-01 4.544034084278778529e-01 4.749372588279250351e-01 4.930625878973508569e-01 5.089566036132364690e-01 5.227866145825352806e-01 5.347058075409171218e-01 5.448508548133752516e-01 5.533407119839812704e-01 5.602763605631242427e-01 5.657412339103758958e-01 5.698016861392505295e-01
5.400444099939412101e-01 5.414216277866237270e-01 5.414739710424674168e-01 5.402048722386945112e-01 5.376021331664440073e-01 5.336419835126988698e-01 5.282856496359394916e-01 5.214795955383747517e-01 5.131569421017800892e-01 5.032339497780148330e-01 4.916126333464611031e-01 4.781780732165325509e-01 4.628003320012169519e-01 4.453335760350363159e-01 4.256191071552267169e-01 4.034868777112245453e-01 3.787607251742794445e-01 3.512646604734021016e-01 3.208305430994310981e-01 2.873069266725259419e-01 2.505636474610375419e-01 2.104785003921871844e-01 1.668666562825927568e-01 1.192223660149969722e-01 6.579354592982777916e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.317571708834749097e-02 5.891089107812980119e-02 9.765739594430881965e-02 1.371900543252663474e-01 1.764978057129457933e-01 2.148213532758680711e-01 2.515566209604556125e-01 2.862578362605829874e-01 3.186309712665027494e-01 3.485136196657624974e-01 3.758481753898958999e-01 4.006543756229005160e-01 4.230051647452018337e-01 4.430071379264800546e-01 4.607851128925947171e-01 4.764703176087040637e-01 4.901920562120298808e-01 5.020724488277550357e-01 5.122233256544570512e-01 5.207443032158030061e-01 5.277215047528049929e-01 5.332268537672806286e-01 5.373174702240501865e-01
5.089132757967618215e-01 5.102665835703164010e-01 5.102853836057841264e-01 5.089701521105813864e-01 5.063096112254283909e-01 5.022815561244895477e-01 4.968494765117484335e-01 4.899662459738226561e-01 4.815706660332854105e-01 4.715890944670023677e-01 4.599350759257990751e-01 4.465098431034730253e-01 4.312023745467586933e-01 4.138913810039358543e-01 3.944471606455606794e-01 3.727346375001772683e-01 3.486178220050139553e-01 3.219645141272656219e-01 2.926523895976319567e-01 2.605720403077254610e-01 2.256239920235815211e-01 1.876992104809667994e-01 1.466256065216394733e-01 1.020580948767835505e-01 5.335228035575854955e-02 0.000000000000000000e+00 1.256789967860769824e-02 3.379062713205107510e-02 6.248365076922533790e-02 9.513691414104206989e-02 1.296265945815597842e-01 1.646355635660667893e-01 1.992462501997055158e-01 2.327896663680812939e-01 2.647857838900984917e-01 2.949081197412684041e-01 3.229548065960933245e-01 3.488222241535104406e-01 3.724807236206328920e-01 3.939534414062174639e-01 4.132991564478182278e-01 4.305989754332138486e-01 4.459459149380295973e-01 4.594368060379550589e-01 4.711664740953334096e-01 4.812240320057308285e-01 4.896905936841610130e-01 4.966376492987349400e-01 5.021255602791954153e-01 5.062022693446572852e-01
4.791289379965207318e-01 4.804456275381889796e-01 4.804293046807732170e-01 4.790787361970842984e-01 4.763839698974450809e-01 4.723231003585535159e-01 4.668638534661159190e-01 4.599640540719577286e-01 4.515693321755770429e-01 4.416156837535322177e-01 4.300282124168582909e-01 4.167231325632365646e-01 4.016072581909961303e-01 3.845818212047292795e-01 3.655430679985735565e-01 3.443866909501676621e-01 3.210109538052721700e-01 2.953230530996703296e-01 2.672424872083070113e-01 2.367049753084168873e-01 2.036611724756295927e-01 1.680688909553336441e-01 1.298786954715587527e-01 8.903238898569001969e-02 4.555779500044205427e-02 0.000000000000000000e+00 1.648032453003771269e-02 3.693433477797999215e-02 6.209525035421243483e-02 9.077896441455618470e-02 1.215422847963012198e-01 1.531698076136210340e-01 1.847370182360195956e-01 2.155688252973932961e-01 2.451857917428799383e-01 2.732586390209950089e-01 2.995731925161179143e-01 3.240036591995323900e-01 3.464913090408494045e-01 3.670266507880919349e-01 3.856347372247889704e-01 4.023636803411344554e-01 4.172758585743370219e-01 4.304409645402884621e-01 4.419304901063808577e-01 4.518136962616804975e-01 4.601549481166337663e-01 4.670118576280348210e-01 4.724333904515692351e-01 4.764590172105581112e-01
4.506871139259741588e-01 4.519571365352308967e-01 4.519054560178975555e-01 4.505306185210220526e-01 4.478228155393854104e-01 4.437613161882427715e-01 4.383182555657750834e-01 4.314554897951540235e-01 4.231262553559252404e-01 4.132750747963814808e-01 4.018385328971941783e-01 3.887459717423011885e-01 3.739213795599179435e-01 3.572853454690565478e-01 3.387567162932233478e-01 3.182573838865642157e-01 2.957163118550317771e-01 2.710741885368619375e-01 2.442896254465425632e-01 2.153443239763236094e-01 1.842470383734898243e-01 1.510366935252741571e-01 1.157880861977891446e-01 7.863505685999037931e-02 3.984667838584714239e-02 0.000000000000000000e+00 1.641847195523538083e-02 3.537006418399349372e-02 5.818279123768889394e-02 8.434049000599438961e-02 1.125928140843413111e-01 1.417627180755133831e-01 1.709611928509838230e-01 1.995612422827304777e-01 2.271286413764109502e-01 2.533657662285236367e-01 2.780734740459509524e-01 3.011258098527160310e-01 3.224524638775260743e-01 3.420253245165032485e-01 3.598472568983742681e-01 3.759427962135242218e-01 3.903508512710962552e-01 4.031190642629657872e-01 4.142992548013730292e-01 4.239436749178941977e-01 4.321021184961548189e-01 4.388196000538612251e-01 4.441344994088892162e-01 4.480788080613776203e-01
4.235730755411247217e-01 4.247887537748643583e-01 4.247032045999722949e-01 4.233148592841967095e-01 4.206132362748482567e-01 4.165802573270665499e-01 4.111912814504536384e-01 4.044126016412894487e-01 3.962044713795834783e-01 3.865192276481433931e-01 3.753038434115432698e-01 3.625002059357492756e-01 3.480471260483369855e-01 3.318810174914594846e-01 3.139406427287452783e-01 2.941700359532647413e-01 2.725225069728291483e-01 2.489675543222335530e-01 2.234975172752853012e-01 1.961357180469134043e-01 1.669459766733382144e-01 1.360427174539935447e-01 1.036018572190257614e-01 6.987311155052694511e-02 3.519405707933958433e-02 0.000000000000000000e+00 1.382306698106936481e-02 2.994440079876045310e-02 5.092444264132614529e-02 7.580593414347210068e-02 1.027245483655145897e-01 1.303260085845977245e-01 1.577823325957717349e-01 1.845845338079220022e-01 2.104001429535415912e-01 2.350007529509403337e-01 2.582272219069739472e-01 2.799714880792862903e-01 3.001655267697931895e-01 3.187734253092668890e-01 3.357845850954855882e-01 3.512073635328801791e-01 3.650634281249466317e-01 3.773832016645078391e-01 3.882022860514204865e-01 3.975584472674936753e-01 4.054888736631753754e-01 4.120274927973103241e-01 4.172036229175746236e-01 4.210426525431792966e-01
3.977634199327467202e-01 3.989194670534100262e-01 3.988028937624318315e-01 3.974111009322861543e-01 3.947334360575457390e-01 3.907547707328113407e-01 3.854527836175820621e-01 3.787988301434724869e-01 3.707589249444205315e-01 3.612926172655664958e-01 3.503568751745410048e-01 3.379041128512028092e-01 3.238849303557220782e-01 3.082503585893227593e-01 2.909548930144030265e-01 2.719590296983629418e-01 2.512357918766679465e-01 2.287759311882751334e-01 2.045969331864185559e-01 1.787547822319966173e-01 1.513582817572920458e-01 1.225863259889551082e-01 9.270365177688745517e-02 6.206183017748406056e-02 3.105676618385780352e-02 0.000000000000000000e+00 8.928612361550198467e-03 1.965933749054886437e-02 3.976412038395345933e-02 6.523336236268806321e-02 9.217205542977320587e-02 1.190328800501145035e-01 1.452558791833054030e-01 1.705924923216479427e-01 1.948848402066619134e-01 2.180084099034142742e-01 2.398616319326363489e-01 2.603653041116691935e-01 2.794622683299310406e-01 2.971160234549125034e-01 3.133084741516876104e-01 3.280368793707681974e-01 3.413102638090204644e-01 3.531459301864451894e-01 3.635665578450508195e-01 3.725978173448123432e-01 3.802659573519304725e-01 3.865953567139323588e-01 3.916079726674194239e-01 3.953231411809800533e-01
3.732276925084314079e-01 3.743212557058535617e-01 3.741772030309397645e-01 3.727913291748960467e-01 3.701539294276965930e-01 3.662519468725292104e-01 3.610653710816529860e-01 3.545705130014873974e-01 3.467379094147320928e-01 3.375351184202773913e-01 3.269266056760763983e-01 3.148734288847809815e-01 3.013372929086537422e-01 2.862803621708338575e-01 2.696684813272078873e-01 2.514752599539534783e-01 2.316856536777247566e-01 2.103031203998758092e-01 1.873594188173048625e-01 1.629282271073125565e-01 1.371461411296326094e-01 1.102409642588325911e-01 8.256495159699740738e-02 5.461417820533001621e-02 2.697139970413484425e-02 0.000000000000000000e+00 2.232165532738753649e-03 0.000000000000000000e+00 2.323869934069755505e-02 5.319025707798380465e-02 8.169621445334519783e-02 1.083765252696541059e-01 1.336147556492233157e-01 1.576431282517784249e-01 1.805361535652564575e-01 2.022843092728410508e-01 2.228439781280859844e-01 2.421643853039918692e-01 2.602004359535589062e-01 2.769178360911405123e-01 2.922944363604654816e-01 3.063197220507782870e-01 3.189931655462993065e-01 3.303219421766641073e-01 3.403185996506812305e-01 3.489989598967603857e-01 3.563799319653291886e-01 3.624779028522494562e-01 3.673087512055315251e-01 3.708861170670084140e-01
3.499296003632141328e-01 3.509599415253132904e-01 3.507922426842901009e-01 3.494211225490411743e-01 3.468384949506804205e-01 3.430323813798564214e-01 3.379855375019277242e-01 3.316781374607160049e-01 3.240859698306384762e-01 3.151830587791614735e-01 3.049394780001068450e-01 2.933253162042829265e-01 2.803100312335383704e-01 2.658645379319061197e-01 2.499635801446202232e-01 2.325878247565665302e-01 2.137282229370477959e-01 1.933916563373040409e-01 1.716094084679775922e-01 1.484526775888063699e-01 1.240573205179774513e-01 9.866663806492950717e-02 7.270113469602428047e-02 4.685867720045074070e-02 2.221490138208145546e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.259176027690966815e-02 7.304431992698473541e-02 9.916017894519876807e-02 1.231818222366604376e-01 1.458279146599449627e-01 1.673309473817098658e-01 1.877467772505920784e-01 2.070635121955763935e-01 2.252459676843317493e-01 2.422554663475372794e-01 2.580584384735818970e-01 2.726295796809954930e-01 2.859525050567496285e-01 2.980192133363923634e-01 3.088288130160140033e-01 3.183857963659853518e-01 3.266980461393102497e-01 3.337748147583213254e-01 3.396260665541454560e-01 3.442623521054228308e-01 3.476920971642454283e-01
3.278280420140691209e-01 3.287959375850151300e-01 3.286087110005556644e-01 3.272608159102913250e-01 3.247456073884666394e-01 3.210518192840798868e-01 3.161650688752178362e-01 3.100692051269038907e-01 3.027448584754682259e-01 2.941704075574629318e-01 2.843226564787952881e-01 2.731779917910559519e-01 2.607126461078124180e-01 2.469044016716295253e-01 2.317332457454137906e-01 2.151839940800789608e-01 1.972477700762327590e-01 1.779254179903837219e-01 1.572338229498276563e-01 1.352159571077313771e-01 1.119638527281635598e-01 8.766723973423640182e-02 6.271453868665533005e-02 3.790477309261018612e-02 1.502985434753147109e-02 0.000000000000000000e+00 2.159622286654777103e-03 8.637825702460986965e-03 1.984752254653405351e-02 4.413092586300638304e-02 6.872814769521956579e-02 9.203670012192279037e-02 1.141225624424412055e-01 1.351539079644714092e-01 1.552113419635627878e-01 1.743066879044140316e-01 1.924154844456581470e-01 2.094987422983351777e-01 2.255155063194068943e-01 2.404293837251632593e-01 2.542112317264779153e-01 2.668396988701243755e-01 2.783008244137057940e-01 2.885872134135877842e-01 2.976967893192072889e-01 3.056309620160557183e-01 3.123929809387077094e-01 3.179878230362826463e-01 3.224212598829663268e-01 3.256973300637056590e-01
3.068784012882219692e-01 3.077857766953844831e-01 3.075836750785799767e-01 3.062671544479514951e-01 3.038302847940711482e-01 3.002626509263637278e-01 2.955530933987313147e-01 2.896886362933609460e-01 2.826533322389759850e-01 2.744304790695866192e-01 2.650023643840938581e-01 2.543508682961582723e-01 2.424580367062185438e-01 2.293064923843075309e-01 2.148808035371813363e-01 1.991668994616674349e-01 1.821528161886990238e-01 1.638284817471686583e-01 1.441846309722957797e-01 1.232135277038895194e-01 1.009151796522881755e-01 7.732427084129160633e-02 5.258529697073798664e-02 2.701631188504878198e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.254340849799762299e-02 2.661987587620007201e-02 4.535449833464783032e-02 6.569903562759082938e-02 8.613453113592309252e-02 1.061163322408336523e-01 1.254521985489703284e-01 1.440523148635512451e-01 1.618516845692813122e-01 1.787913122363364582e-01 1.948161396305577719e-01 2.098767104628259661e-01 2.239309355228549792e-01 2.369449148818608408e-01 2.488927248000591952e-01 2.597556235184796947e-01 2.695211192174791770e-01 2.781818355870703807e-01 2.857339322019801786e-01 2.921761062393827268e-01 2.975094528343215639e-01 3.017356227774909416e-01 3.048553374236572244e-01
2.870341373525848727e-01 2.878837689478895845e-01 2.876717731304649917e-01 2.863939511155665363e-01 2.840444053705554195e-01 2.806144021053724735e-01 2.760959099104204340e-01 2.704779645766148821e-01 2.637484347316181310e-01 2.558951134885051881e-01 2.469049492781279498e-01 2.367647059579345570e-01 2.254613758517483302e-01 2.129826428234851410e-01 1.993162058436901696e-01 1.844496414690660890e-01 1.683682272054588536e-01 1.510510325662454134e-01 1.324627848160767063e-01 1.125385453863977925e-01 9.115923425053903961e-02 6.812950182759078266e-02 4.328638755000844413e-02 1.757555245322846293e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.728859776081495242e-03 1.491491964293993958e-02 2.873289591630177192e-02 4.496688626642440095e-02 6.257768281968256741e-02 8.068480181307935428e-02 9.875459769732400361e-02 1.164845229730893938e-01 1.336923533802174546e-01 1.502550741261856893e-01 1.660807676941235822e-01 1.810964465373029464e-01 1.952426862556459475e-01 2.084711481411640754e-01 2.207432511486770443e-01 2.320290634028066290e-01 2.423060934059868554e-01 2.515580508565564699e-01 2.597734995240069678e-01 2.669445336847136030e-01 2.730664264750279902e-01 2.781370784412866559e-01 2.821548056814723315e-01 2.851180232435324702e-01
